user_id,name,age,education_level,field_of_study,experience_years,openness,conscientiousness,extraversion,agreeableness,neuroticism,technical_skill,data_reasoning_skill,communication_skill,problem_solving_skill,leadership_skill,creative_thinking_skill,interest_technology,interest_business,interest_creative,interest_health_social,interest_research_academic,preferred_work_style,preferred_environment,risk_tolerance,career_cluster
U04066,Joseph Miller,15.0,Graduate,IT,0 years,4.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,4.0,13.0,54.0,76.0,30.0,74.0,collaborative,flexible,low,Design & Creative Media
U04067,Priya Nair,24.0,Graduate,Psychology,1 years,3.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,1.0,21.0,75.0,66.0,29.0,73.0,collaborative,flexible,high,Education & Social Impact
U04068,Rahul Wilson,23.0,High School,Computer Science,0 years,4.0,4.0,3.0,2.0,1.0,2.0,0.0,4.0,3.0,1.0,1.0,44.0,50.0,50.0,40.0,42.0,collaborative,flexible,low,Healthcare & Life Sciences
U04069,Neha Khan,29.0,Undergraduate,Design,1 years,3.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,63.0,68.0,20.0,25.0,36.0,individual,flexible,medium,Finance & Economics
,Anika Patel,27.0,Undergraduate,Design,1 years,,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,,69.0,13.0,32.0,48.0,individual,flexible,medium,Finance & Economics
U04071,,25.0,Graduate,Psychology,0 years,2.0,,3.0,3.0,2.0,3.0,,0.0,4.0,1.0,3.0,57.0,62.0,,35.0,31.0,collaborative,flexible,high,Entrepreneurship & Freelance
U04072,Priya Wilson,30.0,Graduate,Biology,1 years,5.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,36.0,37.0,100.0,61.0,38.0,collaborative,flexible,high,Design & Creative Media
U04073,Sara Miller,28.0,Undergraduate,Biology,2 years,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,71.0,42.0,19.0,32.0,25.0,collaborative,structured,high,Technology & Engineering
U04074,Anika Brown,28.0,,Engineering,2 years,,2.0,1.0,4.0,,0.0,0.0,4.0,5.0,3.0,3.0,33.0,37.0,53.0,37.0,55.0,collaborative,,high,Education & Social Impact
U04075,John Das,40.0,Graduate,Psychology,2 years,3.0,4.0,3.0,3.0,5.0,1.0,2.0,4.0,5.0,3.0,3.0,35.0,63.0,54.0,56.0,69.0,collaborative,structured,high,Education & Social Impact
U04076,Anika Singh,25.0,Undergraduate,Economics,1 years,4.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,4.0,31.0,48.0,17.0,49.0,41.0,collaborative,structured,medium,Healthcare & Life Sciences
U04077,Rahul Singh,15.0,High School,Economics,0 years,5.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,56.0,47.0,22.0,0.0,59.0,collaborative,structured,low,Healthcare & Life Sciences
U04078,Sara Wilson,22.0,Graduate,,,,5.0,4.0,3.0,3.0,1.0,2.0,,4.0,3.0,1.0,29.0,,41.0,56.0,74.0,collaborative,structured,,Education & Social Impact
U04079,Anika Iyer,28.0,High School,Engineering,1 years,3.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,62.0,71.0,24.0,65.0,45.0,individual,structured,medium,Finance & Economics
U04080,Priya Singh,20.0,High School,Biology,1 years,2.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,5.0,3.0,3.0,72.0,36.0,55.0,23.0,49.0,individual,flexible,low,Technology & Engineering
U04081,Amit Wilson,22.0,Undergraduate,Design,0 years,2.0,4.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,86.0,35.0,43.0,64.0,50.0,collaborative,flexible,low,Technology & Engineering
U04082,Priya Iyer,20.0,Undergraduate,Psychology,2 years,5.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,5.0,2.0,3.0,55.0,67.0,48.0,33.0,25.0,collaborative,flexible,medium,Business & Management
U04083,Sara Patel,22.0,Undergraduate,Design,2 years,4.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,5.0,3.0,1.0,27.0,57.0,47.0,16.0,33.0,collaborative,flexible,low,Education & Social Impact
U04084,Anika Khan,25.0,Undergraduate,IT,2 years,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,58.0,75.0,57.0,51.0,64.0,individual,structured,low,Finance & Economics
U04085,Priya Nair,24.0,Undergraduate,IT,0 years,4.0,5.0,4.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,59.0,87.0,59.0,26.0,59.0,collaborative,structured,medium,Business & Management
U04086,John Khan,19.0,Undergraduate,Engineering,1 years,4.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,1.0,3.0,56.0,74.0,36.0,29.0,33.0,collaborative,structured,high,Finance & Economics
U04087,Anika Wilson,23.0,High School,Biology,1 years,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,51.0,85.0,56.0,50.0,44.0,collaborative,structured,medium,Business & Management
U04088,Joseph Miller,22.0,Graduate,Engineering,1 years,4.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,18.0,47.0,73.0,42.0,39.0,individual,flexible,low,Design & Creative Media
U04089,Amit Wilson,22.0,High School,Business,0 years,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,60.0,53.0,41.0,58.0,55.0,collaborative,structured,high,Entrepreneurship & Freelance
U04090,Neha Brown,25.0,Undergraduate,Engineering,1 years,3.0,5.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,24.0,27.0,84.0,46.0,31.0,individual,flexible,low,Design & Creative Media
U04091,Rahul Sharma,26.0,High School,Business,1 years,5.0,4.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,27.0,49.0,41.0,30.0,41.0,individual,flexible,low,Education & Social Impact
U04092,Rohan Patel,22.0,High School,Engineering,1 years,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,46.0,66.0,58.0,61.0,29.0,collaborative,flexible,medium,Entrepreneurship & Freelance
U04093,Rahul Miller,20.0,Graduate,IT,2 years,2.0,5.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,45.0,50.0,32.0,45.0,12.0,individual,structured,medium,Healthcare & Life Sciences
U04094,Neha Nair,25.0,Undergraduate,Computer Science,3 years,4.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,11.0,30.0,80.0,39.0,51.0,collaborative,structured,low,Design & Creative Media
U04095,Priya Brown,26.0,High School,Computer Science,0 years,4.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,5.0,2.0,1.0,38.0,52.0,36.0,27.0,50.0,collaborative,flexible,low,Education & Social Impact
U04096,Neha Das,24.0,High School,Biology,0 years,3.0,3.0,1.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,19.0,36.0,79.0,53.0,53.0,collaborative,flexible,high,Design & Creative Media
U04097,Sara Miller,22.0,Graduate,Economics,2 years,2.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,37.0,83.0,31.0,28.0,51.0,collaborative,structured,medium,Business & Management
U04098,John Nair,21.0,Undergraduate,Biology,2 years,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,5.0,54.0,58.0,58.0,43.0,48.0,individual,flexible,low,Entrepreneurship & Freelance
U04099,Anika Singh,23.0,High School,Engineering,0 years,4.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,24.0,43.0,34.0,27.0,74.0,individual,flexible,medium,Healthcare & Life Sciences
U04100,Rohan Wilson,22.0,Undergraduate,Economics,2 years,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,46.0,73.0,44.0,27.0,25.0,collaborative,flexible,medium,Business & Management
U04101,Daniel Brown,20.0,Graduate,Design,1 years,4.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,5.0,4.0,4.0,67.0,57.0,27.0,64.0,51.0,individual,structured,low,Technology & Engineering
U04102,Joseph Wilson,21.0,High School,Economics,3 years,5.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,21.0,41.0,56.0,60.0,38.0,individual,flexible,high,Education & Social Impact
U04103,Rohan Brown,26.0,High School,Design,3 years,3.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,50.0,44.0,29.0,60.0,43.0,individual,structured,high,Healthcare & Life Sciences
U04104,Priya Wilson,22.0,High School,Design,2 years,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,21.0,41.0,37.0,30.0,38.0,individual,structured,low,Healthcare & Life Sciences
U04105,Priya Brown,26.0,Undergraduate,Computer Science,1 years,5.0,5.0,3.0,3.0,4.0,0.0,1.0,3.0,5.0,3.0,3.0,50.0,80.0,41.0,51.0,45.0,individual,structured,medium,Finance & Economics
U04106,Rohan Brown,27.0,Undergraduate,Computer Science,2 years,4.0,4.0,2.0,3.0,3.0,0.0,0.0,2.0,5.0,,3.0,43.0,51.0,40.0,41.0,,individual,flexible,low,Healthcare & Life Sciences
U04107,,27.0,Undergraduate,Design,1 years,5.0,3.0,2.0,,5.0,1.0,3.0,3.0,3.0,3.0,1.0,37.0,84.0,29.0,42.0,,,,low,Business & Management
U04108,Sara Sharma,,Graduate,Business,,2.0,3.0,3.0,,2.0,4.0,2.0,2.0,5.0,3.0,3.0,84.0,31.0,37.0,33.0,36.0,individual,flexible,high,Technology & Engineering
U04109,Anika Miller,23.0,Graduate,IT,1 years,4.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,47.0,73.0,35.0,22.0,37.0,individual,structured,low,Business & Management
U04110,John Iyer,25.0,High School,Economics,1 years,3.0,5.0,3.0,4.0,2.0,4.0,4.0,2.0,5.0,4.0,0.0,63.0,67.0,43.0,27.0,54.0,collaborative,flexible,high,Finance & Economics
U04111,Daniel Das,18.0,Graduate,Business,0 years,4.0,5.0,2.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,14.0,51.0,79.0,70.0,51.0,collaborative,flexible,high,Design & Creative Media
U04112,Rahul Sharma,21.0,Undergraduate,IT,2 years,5.0,4.0,2.0,5.0,2.0,3.0,0.0,3.0,3.0,1.0,4.0,13.0,63.0,29.0,55.0,33.0,individual,flexible,low,Education & Social Impact
U04113,Rahul Patel,18.0,Undergraduate,Biology,0 years,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,58.0,72.0,57.0,48.0,73.0,individual,flexible,low,Entrepreneurship & Freelance
U04114,Joseph Brown,21.0,Graduate,Engineering,2 years,4.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,3.0,4.0,4.0,35.0,62.0,31.0,16.0,40.0,collaborative,structured,medium,Healthcare & Life Sciences
U04115,Sara Nair,26.0,Graduate,IT,1 years,4.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,5.0,2.0,2.0,63.0,71.0,23.0,35.0,26.0,collaborative,flexible,medium,Finance & Economics
U04116,Neha Wilson,21.0,High School,Economics,3 years,5.0,,2.0,4.0,1.0,,2.0,1.0,5.0,3.0,2.0,75.0,,37.0,,32.0,,,high,Finance & Economics
U04117,Rohan Brown,23.0,Graduate,Computer Science,,,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,37.0,54.0,,60.0,36.0,,flexible,medium,Healthcare & Life Sciences
U04118,Anika Singh,30.0,Undergraduate,Computer Science,0 years,2.0,3.0,2.0,2.0,4.0,3.0,1.0,4.0,5.0,2.0,2.0,47.0,51.0,72.0,61.0,29.0,collaborative,flexible,high,Design & Creative Media
U04119,Joseph Khan,25.0,Graduate,Design,1 years,4.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,59.0,70.0,32.0,21.0,60.0,collaborative,flexible,high,Finance & Economics
U04120,Anika Das,25.0,Graduate,Business,1 years,4.0,5.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,57.0,35.0,40.0,9.0,50.0,individual,flexible,medium,Healthcare & Life Sciences
U04121,Neha Iyer,26.0,Graduate,Engineering,3 years,3.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,59.0,75.0,58.0,69.0,65.0,collaborative,flexible,medium,Entrepreneurship & Freelance
U04122,Joseph Miller,20.0,Graduate,IT,2 years,4.0,5.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,20.0,43.0,37.0,42.0,41.0,individual,structured,high,Healthcare & Life Sciences
U04123,John Khan,26.0,High School,Engineering,2 years,4.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,44.0,43.0,82.0,20.0,53.0,collaborative,structured,low,Design & Creative Media
U04124,John Brown,26.0,Undergraduate,Biology,1 years,4.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,3.0,2.0,32.0,38.0,77.0,32.0,44.0,collaborative,flexible,medium,Design & Creative Media
U04125,Rohan Wilson,23.0,Undergraduate,Business,2 years,4.0,5.0,1.0,4.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,76.0,65.0,30.0,48.0,28.0,individual,flexible,medium,Finance & Economics
U04126,Rohan Patel,22.0,Undergraduate,Economics,2 years,3.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,29.0,30.0,46.0,42.0,76.0,individual,flexible,low,Education & Social Impact
U04127,Priya Iyer,26.0,Undergraduate,Computer Science,0 years,3.0,5.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0,46.0,79.0,27.0,43.0,45.0,collaborative,flexible,low,Business & Management
U04128,Amit Iyer,23.0,High School,Engineering,3 years,3.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,70.0,70.0,55.0,46.0,21.0,collaborative,flexible,low,Entrepreneurship & Freelance
U04129,John Brown,22.0,High School,Design,2 years,4.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,60.0,45.0,45.0,40.0,24.0,collaborative,structured,medium,Entrepreneurship & Freelance
U04130,Anika Brown,26.0,Undergraduate,Economics,2 years,2.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,50.0,70.0,36.0,44.0,41.0,collaborative,structured,medium,Education & Social Impact
U04131,Joseph Brown,27.0,Undergraduate,Business,0 years,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,21.0,79.0,20.0,73.0,85.0,individual,flexible,high,Finance & Economics
U04132,Joseph Iyer,24.0,Graduate,Psychology,1 years,4.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,35.0,52.0,48.0,39.0,46.0,collaborative,structured,high,Education & Social Impact
,,27.0,Undergraduate,IT,2 years,3.0,,,4.0,,1.0,4.0,1.0,4.0,4.0,2.0,59.0,,,14.0,39.0,individual,flexible,high,Entrepreneurship & Freelance
U04134,Rohan Iyer,24.0,High School,Economics,2 years,5.0,3.0,2.0,5.0,2.0,5.0,3.0,2.0,3.0,3.0,2.0,83.0,38.0,47.0,47.0,45.0,collaborative,flexible,high,Technology & Engineering
U04135,Rohan Khan,23.0,Undergraduate,Design,2 years,4.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,55.0,78.0,48.0,37.0,28.0,individual,flexible,high,Finance & Economics
U04136,Daniel Singh,18.0,High School,Psychology,0 years,5.0,3.0,4.0,5.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,48.0,50.0,93.0,53.0,48.0,individual,flexible,high,Design & Creative Media
U04137,Rohan Nair,27.0,Undergraduate,,,4.0,,3.0,4.0,3.0,,0.0,3.0,3.0,,3.0,25.0,49.0,29.0,54.0,36.0,individual,structured,,Education & Social Impact
U04138,Sara Patel,20.0,High School,Business,1 years,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,74.0,39.0,39.0,46.0,41.0,collaborative,flexible,low,Technology & Engineering
U04139,Sara Singh,23.0,Graduate,Design,1 years,4.0,3.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,71.0,34.0,53.0,49.0,34.0,collaborative,structured,medium,Technology & Engineering
,Anika Singh,,Graduate,Engineering,1 years,3.0,4.0,2.0,4.0,1.0,2.0,1.0,,5.0,1.0,3.0,,48.0,13.0,34.0,32.0,individual,structured,high,Healthcare & Life Sciences
U04141,Rahul Miller,28.0,Undergraduate,Engineering,3 years,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,42.0,47.0,15.0,42.0,54.0,individual,flexible,medium,Healthcare & Life Sciences
U04142,John Patel,23.0,Graduate,Computer Science,3 years,2.0,3.0,2.0,4.0,2.0,0.0,1.0,4.0,4.0,2.0,2.0,27.0,27.0,89.0,20.0,54.0,individual,flexible,high,Design & Creative Media
U04143,John Patel,29.0,Graduate,Psychology,2 years,4.0,4.0,2.0,4.0,3.0,1.0,0.0,1.0,3.0,3.0,1.0,53.0,66.0,55.0,32.0,13.0,collaborative,flexible,medium,Education & Social Impact
U04144,Priya Miller,26.0,Undergraduate,Computer Science,1 years,4.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,49.0,72.0,40.0,31.0,33.0,collaborative,flexible,high,Finance & Economics
U04145,Amit Iyer,30.0,Graduate,Psychology,1 years,5.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,47.0,44.0,26.0,27.0,10.0,collaborative,structured,medium,Healthcare & Life Sciences
U04146,Joseph Das,28.0,High School,Engineering,0 years,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,36.0,42.0,36.0,53.0,26.0,collaborative,flexible,medium,Healthcare & Life Sciences
U04147,John Wilson,19.0,Graduate,Engineering,1 years,5.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,29.0,49.0,17.0,41.0,33.0,individual,flexible,medium,Healthcare & Life Sciences
U04148,Sara Khan,18.0,Graduate,Economics,0 years,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,40.0,49.0,75.0,32.0,25.0,individual,structured,medium,Design & Creative Media
U04149,Priya Miller,22.0,Graduate,Business,3 years,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,59.0,59.0,27.0,43.0,19.0,individual,flexible,low,Finance & Economics
U04150,Daniel Nair,22.0,Graduate,Psychology,0 years,2.0,4.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,4.0,1.0,34.0,74.0,52.0,46.0,29.0,collaborative,flexible,medium,Business & Management
U04151,Rahul Sharma,23.0,High School,Business,1 years,4.0,,3.0,3.0,4.0,,,4.0,4.0,2.0,0.0,40.0,35.0,85.0,,30.0,individual,,low,Design & Creative Media
U04152,Amit Miller,20.0,Undergraduate,Engineering,0 years,5.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,39.0,42.0,60.0,42.0,69.0,individual,structured,low,Education & Social Impact
U04153,Sara Iyer,22.0,Graduate,,4 years,3.0,3.0,3.0,3.0,3.0,1.0,,2.0,,2.0,4.0,43.0,,29.0,45.0,,individual,flexible,,Business & Management
U04154,Rahul Wilson,24.0,Undergraduate,Biology,1 years,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,4.0,3.0,24.0,65.0,49.0,46.0,34.0,collaborative,flexible,high,Education & Social Impact
U04155,John Brown,24.0,Undergraduate,Psychology,1 years,5.0,5.0,2.0,3.0,3.0,3.0,1.0,2.0,5.0,2.0,3.0,50.0,74.0,47.0,45.0,61.0,collaborative,flexible,high,Business & Management
U04156,Joseph Iyer,18.0,Graduate,Psychology,0 years,4.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,3.0,3.0,21.0,36.0,79.0,39.0,40.0,individual,structured,medium,Design & Creative Media
U04157,Amit Wilson,22.0,Graduate,Engineering,1 years,2.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,2.0,42.0,79.0,24.0,40.0,71.0,collaborative,flexible,high,Finance & Economics
U04158,John Singh,28.0,Undergraduate,Design,1 years,4.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,64.0,67.0,31.0,45.0,59.0,individual,flexible,low,Finance & Economics
U04159,John Wilson,22.0,Undergraduate,Design,3 years,4.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,0.0,5.0,2.0,56.0,64.0,24.0,72.0,81.0,collaborative,flexible,low,Finance & Economics
U04160,Amit Sharma,18.0,Graduate,Psychology,0 years,5.0,4.0,3.0,3.0,3.0,5.0,4.0,1.0,3.0,3.0,2.0,74.0,29.0,25.0,29.0,51.0,collaborative,flexible,medium,Technology & Engineering
U04161,Joseph Patel,22.0,High School,Design,2 years,4.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,39.0,42.0,39.0,34.0,41.0,collaborative,structured,high,Education & Social Impact
U04162,Rahul Brown,26.0,Graduate,Computer Science,1 years,3.0,4.0,3.0,4.0,4.0,1.0,2.0,3.0,5.0,4.0,2.0,59.0,46.0,23.0,22.0,67.0,collaborative,flexible,medium,Healthcare & Life Sciences
U04163,Sara Brown,27.0,Graduate,Economics,3 years,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,28.0,48.0,46.0,36.0,35.0,individual,structured,high,Education & Social Impact
U04164,Amit Patel,23.0,Graduate,Engineering,0 years,3.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,4.0,3.0,3.0,67.0,60.0,40.0,44.0,36.0,collaborative,flexible,high,Finance & Economics
U04165,Neha Khan,24.0,Graduate,Computer Science,5 years,4.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,43.0,83.0,50.0,28.0,33.0,collaborative,,low,Business & Management
U04166,Anika Wilson,28.0,High School,IT,1 years,3.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,57.0,71.0,34.0,40.0,68.0,collaborative,structured,low,Business & Management
U04167,Daniel Sharma,23.0,Graduate,Biology,1 years,1.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,61.0,63.0,41.0,28.0,56.0,collaborative,flexible,high,Finance & Economics
U04168,John Khan,25.0,Undergraduate,Economics,1 years,5.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,54.0,51.0,63.0,41.0,67.0,individual,flexible,low,Entrepreneurship & Freelance
U04169,Joseph Khan,15.0,Graduate,Psychology,0 years,2.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,29.0,34.0,74.0,42.0,45.0,individual,structured,medium,Design & Creative Media
U04170,Rahul Singh,25.0,High School,Biology,1 years,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,57.0,92.0,40.0,9.0,50.0,individual,flexible,medium,Business & Management
U04171,Joseph Sharma,27.0,High School,Computer Science,2 years,4.0,3.0,1.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,21.0,56.0,39.0,33.0,36.0,collaborative,structured,low,Education & Social Impact
U04172,Amit Sharma,20.0,Undergraduate,Engineering,1 years,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,44.0,42.0,32.0,38.0,53.0,collaborative,flexible,low,Healthcare & Life Sciences
U04173,John Iyer,23.0,High School,Business,2 years,5.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,57.0,65.0,64.0,35.0,48.0,individual,flexible,low,Entrepreneurship & Freelance
U04174,Neha Miller,20.0,High School,IT,1 years,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,75.0,29.0,58.0,0.0,33.0,individual,flexible,medium,Technology & Engineering
U04175,Anika Patel,22.0,High School,Design,2 years,3.0,4.0,2.0,5.0,3.0,1.0,2.0,2.0,5.0,4.0,3.0,32.0,33.0,93.0,61.0,40.0,collaborative,structured,medium,Design & Creative Media
U04176,Anika Wilson,25.0,High School,Biology,2 years,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,60.0,75.0,39.0,32.0,25.0,collaborative,flexible,medium,Finance & Economics
U04177,Neha Patel,23.0,High School,Design,2 years,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,5.0,3.0,3.0,42.0,67.0,31.0,23.0,35.0,collaborative,flexible,high,Finance & Economics
U04178,Joseph Sharma,26.0,High School,Computer Science,1 years,4.0,3.0,3.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,1.0,83.0,42.0,28.0,29.0,58.0,collaborative,flexible,high,Technology & Engineering
U04179,Daniel Nair,21.0,Undergraduate,Engineering,0 years,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,43.0,46.0,96.0,51.0,46.0,individual,structured,low,Design & Creative Media
U04180,Rohan Wilson,22.0,Undergraduate,Design,2 years,2.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,1.0,82.0,43.0,32.0,19.0,14.0,individual,structured,medium,Technology & Engineering
U04181,Daniel Singh,24.0,Graduate,Design,0 years,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,0.0,62.0,59.0,55.0,36.0,12.0,individual,flexible,medium,Entrepreneurship & Freelance
U04182,Daniel Brown,23.0,High School,Psychology,0 years,3.0,3.0,3.0,4.0,3.0,0.0,3.0,1.0,3.0,2.0,3.0,21.0,60.0,31.0,47.0,32.0,collaborative,flexible,low,Healthcare & Life Sciences
U04183,Sara Patel,28.0,High School,Design,0 years,1.0,5.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,26.0,47.0,84.0,39.0,49.0,individual,structured,medium,Design & Creative Media
U04184,John Wilson,26.0,Graduate,Economics,1 years,5.0,5.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,40.0,74.0,21.0,51.0,39.0,collaborative,structured,high,Business & Management
U04185,Anika Miller,18.0,High School,IT,0 years,5.0,3.0,,2.0,1.0,3.0,5.0,,2.0,2.0,4.0,85.0,40.0,33.0,40.0,47.0,collaborative,flexible,high,Technology & Engineering
U04186,Joseph Sharma,23.0,High School,Design,2 years,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,41.0,59.0,23.0,43.0,38.0,individual,flexible,medium,Healthcare & Life Sciences
U04187,Sara Singh,20.0,Undergraduate,Design,0 years,4.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,62.0,90.0,59.0,49.0,60.0,individual,structured,medium,Entrepreneurship & Freelance
U04188,Joseph Miller,21.0,High School,Engineering,2 years,3.0,2.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0,35.0,45.0,74.0,47.0,28.0,individual,structured,high,Design & Creative Media
U04189,John Sharma,30.0,Undergraduate,Biology,1 years,4.0,5.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,69.0,64.0,46.0,56.0,42.0,individual,flexible,medium,Entrepreneurship & Freelance
